,video_id,comment,likes
3771,QedpcsA-GOU,I'm in 2025?,0
3772,QedpcsA-GOU,Who watching in 2026😅,1
3773,QedpcsA-GOU,Who is watching in 2025👇🏻,1
3774,QedpcsA-GOU,2025 ka end a gaya ab main yah video dekh raha hun😅,0
3775,QedpcsA-GOU,How many are watching in December 2025 ❤🎉🎉,0
3776,QedpcsA-GOU,How many of you are watching in dec25,97
3777,QedpcsA-GOU,Ityn😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
3778,QedpcsA-GOU,Who else in 2025?,0
3780,QedpcsA-GOU,Kon kon 2025 dek raha he bo like karo😂😂😂😂,1
3781,QedpcsA-GOU,How many people are watching in 2025,0
3782,QedpcsA-GOU,Best disstrack  ever bhai,0
3783,QedpcsA-GOU,I make in 2025,0
3784,QedpcsA-GOU,40 squirrel 🐿️ attack jovinder,0
3785,QedpcsA-GOU,Sasta joker,0
3786,QedpcsA-GOU,Is ke kuta vali harkate ha tiger insane ha from aman,0
3787,QedpcsA-GOU,Ye........... Ye tatti kisne kihe😂,0
3788,QedpcsA-GOU,"Half video watched in 2024, half watching in 2025😂😂(( Legend aadmi ))",0
3789,QedpcsA-GOU,Best roaster award goes to trigger insan 😁😁😁,0
3790,QedpcsA-GOU,How many of you are watching in 2025 😅😅,1
3791,QedpcsA-GOU,Kon kon 2026 mein dekh raha hai 😭💀,1
3793,QedpcsA-GOU,"a moment of silence for them who actually searched ""meaning of chapri""",0
3794,QedpcsA-GOU,Last bar dekh raha hu 26may ke din 😢😢😢,2
3796,QedpcsA-GOU,Nale me gira tha phir ye bawandar ban gaya 😂😂😂😂😂,0
3797,QedpcsA-GOU,AYYY CHAPRI  made me laugh to do hard😂,0
3798,QedpcsA-GOU,Bhi kya gaana hai yaar 😂😂😂,2
3802,QedpcsA-GOU,HOW MANY ARE WATCHING IN 2025,0
3803,QedpcsA-GOU,Aapne mere bhai ke bare me rap likha he 😂😂😂😂,0
3804,QedpcsA-GOU,How many people see in 2025,0
3805,QedpcsA-GOU,Who is watching in 2025,0
3806,QedpcsA-GOU,Bhaiya aap is koot do😂,0
3807,QedpcsA-GOU,Gjb yr 😂😂😂😂😂,0
3808,QedpcsA-GOU,Anyone 2025😂,0
3809,QedpcsA-GOU,*Legends watching in 2025 November😂*,1
3812,QedpcsA-GOU,I am watching in 2025 end😅,0
3817,QedpcsA-GOU,Is video me agar 4/5 like marne ka opshin hota to kon kon like marta 😂😂😂😂,0
3818,QedpcsA-GOU,Bhaiya 15 number gya 😂 25 ka bhi,1
3822,QedpcsA-GOU,Anyone watching 2025😂,1
3824,QedpcsA-GOU,12:03 best rapper in the world,0
3826,QedpcsA-GOU,Anyone from 2025,0
3828,QedpcsA-GOU,I am watching in 2025,0
3829,QedpcsA-GOU,15 november legendary day,0
3830,QedpcsA-GOU,Bhai dance is op 😂,0
3832,QedpcsA-GOU,Anyone in 2025,0
3833,QedpcsA-GOU,2025 gang 😭🤌🏻👇🏻,7
3836,QedpcsA-GOU,Anyone in 2025.....,0
3837,QedpcsA-GOU,helllo triggered bhai,0
3838,QedpcsA-GOU,Someone watching in 2025 November 😂,2
3839,QedpcsA-GOU,Nichay truely roast is realNot abuse like others,1
3841,QedpcsA-GOU,👇How many are watching in 2025,0
3845,QedpcsA-GOU,Bro wanted to gain some popularity by  targetting famous youtubers. And I guess he's succesful cze I just searched the song & it has 35 million views! Can you imagine? People are trolling him but he's getting the views and money he wanted.,1
3846,QedpcsA-GOU,Hat  be  kuta,0
3847,QedpcsA-GOU,How many people watching in2025❤❤❤,0
3849,QedpcsA-GOU,Kon kon 2025 me dhekh raha hai 😂😂,2
3850,QedpcsA-GOU,I am see in 2050,1
3852,QedpcsA-GOU,chalo hamen kiya video start kar thi hai ❤😊,0
3853,QedpcsA-GOU,15 November bhuchal aagaya  2025 mayJaddu bhai ko csk ne release kar diya 😢,0
3854,QedpcsA-GOU,15:49 chal jhoothaa,1
3855,QedpcsA-GOU,2025 here 👇🏼,0
3856,QedpcsA-GOU,Jogendra nhi hagendar 😂😂,0
3857,QedpcsA-GOU,Any one watching this video,0
3858,QedpcsA-GOU,Anyone in 2026😅,1
3859,QedpcsA-GOU,Are Triggered bhai love you,0
3861,QedpcsA-GOU,Bhai Tere acche se thoda dhire maloom to chhati Tut jayegi,0
3862,QedpcsA-GOU,Sach me yaar ye hagindar mere samne galti se bhi aa gya na to is ke kanpati pe aisa rapat bajaunga na ki hamesha ke liye hagna bhul jayega,0
3863,QedpcsA-GOU,Bhai me 15 Nov ko dekh raha hu😅😅,0
3864,QedpcsA-GOU,Kit na haga ga😂😂😂😂,0
3865,QedpcsA-GOU,Sooo goood song😂😂😂,0
3866,QedpcsA-GOU,Any legends in 2025🗿🗿🔥🔥,1
3867,QedpcsA-GOU,Ajj 15 November aa  kaha aa bhawnder😂😂😂,0
3868,QedpcsA-GOU,How many are watching in 2025,1
3870,QedpcsA-GOU,love from pakisttan🤩best vedio banatty ho ap bhot achi🤣🤣🤣🤣🤣🤣🤣🤣,0
3871,QedpcsA-GOU,Bhai ek number rost Kiya😂😂,0
3872,QedpcsA-GOU,1:33 15 November 2025 mein dekh raha hooon,0
3873,QedpcsA-GOU,Aj hai 2025 15 November still there is no bavander lol,0
3874,QedpcsA-GOU,Me watching it on 15november but it's 2025 time really passed very fast 😢,1
3875,QedpcsA-GOU,Who is watching 2025 15 november 😅,33
3876,QedpcsA-GOU,Mummy aur teacher ne ek hi suit kaise pahna hai😂😂,1
3877,QedpcsA-GOU,5:11 titi ne toti ni hodi,1
3878,QedpcsA-GOU,Ajj 15 Nov hai 2025 😂,0
3879,QedpcsA-GOU,Aj 15 tarik hain,0
3880,QedpcsA-GOU,15 November 2025 ❤😂,0
3881,QedpcsA-GOU,LEVELL  HOGYA DISTRACK KAA🤣,0
3884,QedpcsA-GOU,Ajj firse delh rha hu 😂 15 nov 2025,0
3885,QedpcsA-GOU,Watching video on 15 nov 2025,0
3886,QedpcsA-GOU,2025 kaun kaun hai,0
3887,QedpcsA-GOU,The jogider is nood and funny,0
3888,QedpcsA-GOU,This video is very very nice,0
3889,QedpcsA-GOU,15nov kal hai,1
3890,QedpcsA-GOU,Those who are in 2025 today is 14th November and Tommorow is 15 november 😅😂😂,1
3892,QedpcsA-GOU,Triggered Bhai Bawandar ko Chhod kuki,1
3893,QedpcsA-GOU,Who were watching in 13 November 2025,2
3894,QedpcsA-GOU,Triggered insaan rap was way better than haginder  11:46,1
3896,QedpcsA-GOU,Jo Jo yai video ko 2025 13 november me dekh raha hai vo like kariye 😂😂,1
3898,QedpcsA-GOU,Yo tera bahi jodendar 😂😂😂,0
3899,QedpcsA-GOU,Do din baki he bhai😂😂😂😂😂,0
3900,QedpcsA-GOU,Joker doesn't it,0
3901,QedpcsA-GOU,bacha khane wala,0
3903,QedpcsA-GOU,Tony kakkar se better he apka ganna 😂,0
3904,QedpcsA-GOU,5:07    what is heak,0
3905,QedpcsA-GOU,5:7 what the hack,0
3906,QedpcsA-GOU,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 funniest song,0
3907,QedpcsA-GOU,Can i do comment in 2025?,0
3908,QedpcsA-GOU,Someone watching it in 2025 😅😅😅,1
3909,QedpcsA-GOU,53milliom views,0
3910,QedpcsA-GOU,Who is watching in 2025 😂,0
3911,QedpcsA-GOU,How many people in 2025,0
3912,QedpcsA-GOU,How many of you are watching in 2025,0
3913,QedpcsA-GOU,How many of you are watching in 2025 😅😅,0
3914,QedpcsA-GOU,4 day more for November 15 cant belive but it is 2025,0
3915,QedpcsA-GOU,My birthady  is on  15 november,0
3917,QedpcsA-GOU,How many of watching this agin in 2025,1
3918,QedpcsA-GOU,8:36  BACCHE KHANE WAALA RAKSHASH,0
3919,QedpcsA-GOU,I LOVE YOU ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
3920,QedpcsA-GOU,Im watching in 2025,1
3921,QedpcsA-GOU,@sgdeepakff 😮😮😮,0
3922,QedpcsA-GOU,Anyone in 2026?,0
3923,QedpcsA-GOU,15 Nov is my  birthday 🎂 😊🎉,2
3924,QedpcsA-GOU,15 november ko mera annual function hai 😂,0
3925,QedpcsA-GOU,Who are watching in 2025,1
3928,QedpcsA-GOU,"Usse acha to aap ko pata hai ki usne konsa beat use kiya hai, 😂😂",0
3930,QedpcsA-GOU,Pagal huginder,0
3931,QedpcsA-GOU,Censored  mens wor thing,0
3932,QedpcsA-GOU,Ye konsa Ney brand  ka jaru hai. Baal❌ jaru✅😂😂,1
3933,QedpcsA-GOU,Bro apko to superstar singer me jaana chahiye tha 😂😂😂,0
3934,QedpcsA-GOU,Who is watching in 2025,1
3935,QedpcsA-GOU,How meny of you are watching on 2025,2
3936,QedpcsA-GOU,Legends watching in 2025 😂😂,6
3937,QedpcsA-GOU,15 November' ana wala dhyen sa 😂,1
3938,QedpcsA-GOU,Kon kon 2026 me dekh raha he,0
3939,QedpcsA-GOU,I'm watching this on 2025,1
3940,QedpcsA-GOU,Who was in 2025,5
3941,QedpcsA-GOU,Im see in 2025 mai,2
3944,QedpcsA-GOU,2025 NOVEMBER 4DAY,1
3945,QedpcsA-GOU,Anyone 2025,2
3946,QedpcsA-GOU,how many u r watching your memories in 2025,1
3947,QedpcsA-GOU,How many of you are watching in 2025 and 15 November is my birthday 😂😂😂,0
3948,QedpcsA-GOU,Who is watching in 2026,1
3949,QedpcsA-GOU,I am on 2034 of life having riseomsa phone 87 new of 2034 :] :> :\ :},0
3950,QedpcsA-GOU,Anyone in 2025😂😂,1
3951,QedpcsA-GOU,Kon kon ye video 📷 2025 ko dekh raha hai ✨💫,0
3952,QedpcsA-GOU,2025 me kon kon dekh rha hai😅,0
3953,QedpcsA-GOU,"Nischay bhai i am your biggest fan❤I had seen all of your videos ❤❤You are the best roaster, story teller, vlogger, challenger 😊❤🎉",0
3954,QedpcsA-GOU,How many are watching in 2025,1
3955,QedpcsA-GOU,How many  of you are watching in 2024😂,0
3956,QedpcsA-GOU,Aaj 2 November 2025 hain,0
3957,QedpcsA-GOU,Aaj 2 November 2025 hain,0
3958,QedpcsA-GOU,Who watching in 2025😂😂,1
3959,QedpcsA-GOU,11:58 Rip haggu 😢,0
3960,QedpcsA-GOU,11:58 Rip haggu 😢,0
3961,QedpcsA-GOU,11:58 Rip haggu 😢,0
3962,QedpcsA-GOU,Who are watching at 2025 😂😂😂😂,0
3964,QedpcsA-GOU,Selmon bhai bigg boss pe contestant ni leta. Endemol & Colors ka h. Tu b chapri h Triggered Insaan😂,0
3965,QedpcsA-GOU,"Bhai apni mummy ko chapri bolne ke liye bhi himmat chahiye hoti hai🔥🔥*(Not disrespecting, just in roleplay) If anyone is angry I am really sorry*",0
3966,QedpcsA-GOU,"MAKE A DISS Track, Triggered!",0
3971,QedpcsA-GOU,Bhai tujha roasting nahi ate Isa bhadeya to caryminate kar da ta hai roasting❤,0
3972,QedpcsA-GOU,bathroom mai itna bawandar legaunga:),0
3975,QedpcsA-GOU,Abhi tak shaadi nahi hui mat karo roast,0
3976,QedpcsA-GOU,Bro it 2100 century,0
3977,QedpcsA-GOU,Your song nice bro triggeredinsaan bro😂😂😂,1
3978,QedpcsA-GOU,How many people who is in 2025😅😅,0
3979,QedpcsA-GOU,Triggered bhai ne to bhawandar la diya bhawandar 🌪,1
3980,QedpcsA-GOU,Who all are watching in 2030...,1
3982,QedpcsA-GOU,Gurrrrrrrrrrrr mast Tha bhai lekin ap ka gurrrrrrrrr 😂,0
3986,QedpcsA-GOU,Bhai to mujhe hilade,0
3987,QedpcsA-GOU,Who watching this video in 2026?,7
3989,QedpcsA-GOU,Mai to 2025 ko dekh raha hu😅,0
3990,QedpcsA-GOU,someone in 2025 30 of oct😂😂,0
3992,QedpcsA-GOU,Best Tufan Laya Hain maja aaya,0
3994,QedpcsA-GOU,U asking 2024 me seeing in 2025😂😂😂,0
3995,QedpcsA-GOU,14 November ko Mera birthday November ko kya karna hai,0
3996,QedpcsA-GOU,Kon kon 2025 mai dek raha hai❤,1
3997,QedpcsA-GOU,Big fan Bhaiya ❤❤❤❤❤❤,0
3998,QedpcsA-GOU,Hay mister bhaiya main aapki Badi fan hun maine aapke aapke video ko like karne ke share kar rakhen aap please comment karo na mere ko mera Mera Naam Mauli hai,0
3999,QedpcsA-GOU,Kon kon 2025 main dkkra hai,1
4000,QedpcsA-GOU,Bhai AP ne 2 minutes me itna funny diss track likha ke Mera has has ke oxygen band ho gaya😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0
4001,QedpcsA-GOU,How many watching in 2025😂😂,0
4004,BKOVzHcjEIo,2:23 rehaman dakait💀🧨💀☠️,0
4005,BKOVzHcjEIo,Don't judge a book by it's cover : the cover 💀💀💀,0
4006,BKOVzHcjEIo,Thank you Aaditya Dhar Sir for Dhurandar 1 & 2 Exposing agenda of YRF Spy universe & 'Main hu na' movies,0
4007,BKOVzHcjEIo,"Animal Music 100% Trailer 100% Movie Story/ Content 5%, Acting 75% Total 280 out of 400Dhurandar Music 100% Trailer 100% Acting 100%  Story/Content 200% 500 out of 400 🎉🎉🎉Deserve 2000 cr",1
4008,BKOVzHcjEIo,even the trailer has more aura and rewatch value equal to the movie 🥵Goated trailer cuts in recent days ❤‍🔥❤‍🔥,0
4009,BKOVzHcjEIo,Movie so goated you are watching trailer for 1000th time,0
4010,BKOVzHcjEIo,Bhai koie dhurandhar movie ka executive producers ka naam dheko 😂,1
4011,BKOVzHcjEIo,"Future se aaya hu, ye movie Number 1 film ban chuki hai 🗿",0
4012,BKOVzHcjEIo,3:44 THE TRAILER PEAKED HERE,1
4013,BKOVzHcjEIo,I've watched this masterpiece trailer 1000 times already ...but still I'm not done 😭❤️🔥,0
4014,BKOVzHcjEIo,YRF ka mustakbil ab Dhurandhar tay kar chuka hai😅😅,0
4015,BKOVzHcjEIo,This is where it all started,1
4016,BKOVzHcjEIo,First time watching trailer 😂 who's with me?,1
4017,BKOVzHcjEIo,Watching the trailer after watching the TWO parts hits different 🔥,0
4018,BKOVzHcjEIo,Addicted from 3:48,0
4019,BKOVzHcjEIo,3:44 real goosebumps,0
4020,BKOVzHcjEIo,Rohit Shetty should hire Ojas Gautam to edit his trailers 🗿🗿,2
4021,BKOVzHcjEIo,0:52 angel of death from dhurandar 23:45 wrath of god from dhurandar 2,1
4022,BKOVzHcjEIo,Am I the only person who liked Dhurandhar 1 more than part 2 😅,4
4023,BKOVzHcjEIo,Ajay Sanyal: Charioteer Of KarmaRehman Dakait: Apex PredatorSP Chaudhary Aslam: The JinnHamza Ali Mazari: Wrath Of GodMajor Iqbaal: Angel Of Death,0
4024,BKOVzHcjEIo,aa gaye dhurandhar 2 dekh ke 😂😂,4
4025,BKOVzHcjEIo,Ye kia potty script Hy 😂,0
4026,BKOVzHcjEIo,Anyone has the audio file for this version of Ishq Jalakar- by Rebele?,0
4027,BKOVzHcjEIo,Best Dialogue In Cinema History 2:11 🔥🔥,3
4028,BKOVzHcjEIo,2:11 best dialogue in Cinema History,1
4029,BKOVzHcjEIo,2:43 which song was this ???,1
4030,BKOVzHcjEIo,Last 1 min of this mf🤌🏻🤌🏻,0
4032,BKOVzHcjEIo,18th Time Watching Trailer with Full Excitement like It's First..❤❤,1
4033,BKOVzHcjEIo,No hate but personally 1 was so much better than 2 for meWhen dhurandhar main Song Starts playing when Rehman asks hamza to stop was the greatest Thing ive seen In cinema 😭😭😭😭,1
4035,BKOVzHcjEIo,"Even after nine months, I can’t stop watching Dhurandhar trailers. This is what a real film feels like—a once‑in‑a‑generation masterpiece. Salute to Aditya Dhar.",5
4036,BKOVzHcjEIo,dhurandhar duology ate entire bollywood and left no crumbs,2
4037,BKOVzHcjEIo,Yaar mai itne baar is trailer ko dekh liya hu fir bhi har baar maja aata hai,1
4038,BKOVzHcjEIo,Even in the trailer Akshaye khanna overshadowed everyone,4
4039,BKOVzHcjEIo,RIP bolywood,1
4040,BKOVzHcjEIo,The best movie of indian cinema,1
4041,BKOVzHcjEIo,3:45 the scream 🗿,3
4042,BKOVzHcjEIo,3:44 Pure Goosebumps,1
4043,BKOVzHcjEIo,Who says perfection doesn't exist.....show em dhurandhar,0
4044,BKOVzHcjEIo,0:53 dhurandhar the revenge scene,0
4045,BKOVzHcjEIo,Is trailer me last wala scene part 2 ka hai 😲,0
4048,BKOVzHcjEIo,97 M total views 1.2 M meri trf sy hy 😂,1
4049,BKOVzHcjEIo,Or kitne bar dekha bhai 😂😂,2
4050,BKOVzHcjEIo,3:48 absolute chill and pure goosebumps....🥶,1
4051,BKOVzHcjEIo,Abe ruk ja bhai kitni baar dekhega trailer 😂😂,1
4052,BKOVzHcjEIo,1:04 bol beta ☠️,1
4053,BKOVzHcjEIo,Dhurandhar 1 was so good that revenge just didn’t match up to it.,2
4054,BKOVzHcjEIo,Akshaye is best thing happened to Dhurandhar ❤,1
4055,BKOVzHcjEIo,Whos after Dhurandhar 2,0
4056,BKOVzHcjEIo,This part  3:20 hits hard!!!,2
4057,BKOVzHcjEIo,IF ADDICTION HAD A FACE📈❤️‍🔥,2
4058,BKOVzHcjEIo,Dhurandhar to YRF :- Mere Ghante ka Spy Universe....😂😂,471
4059,BKOVzHcjEIo,Anyone Today 😅😅😅,9
4060,BKOVzHcjEIo,I just came back to re-watch the trailer after 5 months,7
4061,BKOVzHcjEIo,"If you see in the end when they reaveal name they have used last name of every actor and not the first name, why ?",3
4062,BKOVzHcjEIo,Watching this trailer after Dhurandar 2 watching 3 times 😢😢😢,2
4063,BKOVzHcjEIo,does anyone here know which song/music is used from 2:20 to  2:30 !! please help me find it!!,2
4064,BKOVzHcjEIo,"I am a hater of this film. I hate it's theme, action, Ranveer Singh and everything about it. It feels like it's promoting more violence and gun usage. If this happens there will be terror around the country.",1
4065,BKOVzHcjEIo,Dhurandhar 2🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
4066,BKOVzHcjEIo,You guys are so obsessed with pakistan 😂! ❤,1
4067,BKOVzHcjEIo,Wrath of god,1
4068,BKOVzHcjEIo,Ending ka gaana jub aya wow kya awaz hai,1
4069,BKOVzHcjEIo,3:48 was fire 🔥🔥,0
4076,BKOVzHcjEIo,Each time someone likes my comment I will come back and again watch the epic trailer 💀💀,2
4078,BKOVzHcjEIo,Movie rapKon sa haii yaar,1
4079,BKOVzHcjEIo,Shown Rakesh Bedi sir for just  a split second but reality like he is protagonist in the movie,2
4080,BKOVzHcjEIo,"I saw this trailer for the first time in a cinema hall when promos were played and I thought it was just another animal type of movies with over the top action, with bodies flinging in the air, cars being exploded and some India  Pakistan angle to it. Honestly I did not expect it to be this good! For the first time in my life I found myself waiting for a movie release. Yes I was counting days before D2 release.",2
4082,BKOVzHcjEIo,Movie is so goated that you are still watching the trailer 😭😭😭❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,3
4083,BKOVzHcjEIo,I say there should be an award for the trailer too.😮,0
4085,BKOVzHcjEIo,Dhurandhar Trailers have become addiction....Hard to get over them....🔥👌🏻,0
4087,BKOVzHcjEIo,Superd trailer for dhurandhar ❤,0
4089,BKOVzHcjEIo,20th after dhurandhar 2 release 0:23,0
4090,BKOVzHcjEIo,"Kisi ko kanto ne mara haikisi ko foolo ne mara haihum hindu hain sir hume to hamare usoolon ne mara hai 😡😡😡😡 Jay Meena, Rajasthan, Jay Shri Ram 🚩🕉️🙏",1
4091,BKOVzHcjEIo,Movie mein he phary mar sakty Choro 😂,0
4092,BKOVzHcjEIo,3:28 not mentioned as 'Ranveer Singh' only mentioned as 'Singh' (hiding jaskirat singh identity) 😅Peak Detailing by Aditya Dhar 🔥😉,0
4093,BKOVzHcjEIo,Destiny! Why did I watched all those bull shit movies for all these years and cherished them! This is what we call a proper movie!,2
4094,BKOVzHcjEIo,3:48 Sonu just dropping this bomb for good measure.,1
4095,BKOVzHcjEIo,Best Bollywood movie till 2026,1
4096,BKOVzHcjEIo,3:31 dhurandhar 2 scene included,0
4099,BKOVzHcjEIo,Watchin trailer aft warchin both movies twice.... dts d true power of gud cinema,0
4100,BKOVzHcjEIo,Or kitni baar dekhega bro .... Ab to dhurandhar 2 bhi aa gayi he 😂😂😂😂😂😂😂😂,2
4101,BKOVzHcjEIo,"Amazing story line, real life story, action pack movie.",1
4102,BKOVzHcjEIo,2:47 ye ciggarette pine wala scene kab ka hai 🧐,1
4103,BKOVzHcjEIo,This is the beginning of Pan India movies created by dhurandhar,2
4105,BKOVzHcjEIo,last part kyaa rock hai bhai 💥💥,1
4107,BKOVzHcjEIo,"I can proudly say that ""i discovered this goat film by watching trailer 1st time""And became excited for the film because r. Madhvan, akshaye khanna, arjun rampal are my favourite actors✋",5
4108,BKOVzHcjEIo,3:45 ke baad songchar chand laga diya❤❤,0
4109,BKOVzHcjEIo,At 2:48 when Sanjay Dutt looks at you. Goosebumps.,2
4110,BKOVzHcjEIo,Itna lamba movie life mein pehli baar dekha woh vi jabardast,0
4112,BKOVzHcjEIo,3:47 last most iconic ending in trailer❤,0
4113,BKOVzHcjEIo,AND THE REST IS HISTORY👑,1
4114,BKOVzHcjEIo,You created history,0
4115,BKOVzHcjEIo,80 baar trailer dekh chuka✨💯,0
4116,BKOVzHcjEIo,"No bikini, no kissing scenes! One of the GOAT of Bollywood!",0
4118,BKOVzHcjEIo,"This Franchise movie(s) is the reason Bollywood is surviving Watched the teaser, trailer countless times....❤",1
4119,BKOVzHcjEIo,This movie marks the turning point of bollywood industry.❤❤❤,1
4120,BKOVzHcjEIo,Toxic! Mere bacche chal aa tujhe fanta pilata hoon😂,2
4121,BKOVzHcjEIo,Dono movie dekhne ke baad bhi trailer dekhne wale likes kre,0
4122,BKOVzHcjEIo,BEST FUCKING TRAILER I HAVE SEEN ❤😭🔥🔥🔥🔥🔥🔥🔥,0
4123,BKOVzHcjEIo,1:44 I Know That I'm From Pakistan But I'm Not Betraying My Country just The Title Given To Ajay Sanyal/Ajit Doval Kinda Goes Hard,2
4125,BKOVzHcjEIo,M so obsessed by this movie that I can watch it's trailer multiple times.,1
4126,BKOVzHcjEIo,Here after watching both the movies in binge,0
4127,BKOVzHcjEIo,Esme 1 2 scene dhurandhar 2 ke bhi hai😂,1
4128,BKOVzHcjEIo,3:46 kabi jayega dimag se?,3
4129,BKOVzHcjEIo,A movie trailer with 100m views woah big hats of to Aditya Dhar sir,3
4130,BKOVzHcjEIo,Best movie trailer 🎬 in india,1
4131,BKOVzHcjEIo,Best movie trailer 🎬,1
4132,BKOVzHcjEIo,Gotta admit this trailer is created so intelligently! Its a work of art. Wonder who did that. Very good eye!,1
4133,BKOVzHcjEIo,I am from future 😊,1
4134,BKOVzHcjEIo,The tea was fantastic 😂 Bhool tou nai gaye?,0
4135,BKOVzHcjEIo,Major Iqbal - angel of death 💀Rehman dakait- apex predator 👾Ajay Sanyal- charioteer of karma🫡Sp Aslam- The Jinn🗿Hamza- Wrath of GOD 💪✊️🦁Jameel Jamali - Godfather😂Uzair Baloch- The unknown😅,3
